year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,14,1147,1200,-13,1244,1304,-20,B6,1174,N274JB,EWR,BOS,40,200,12,0,2013-01-14T17:00:00Z
2013,1,14,1152,1200,-8,1307,1315,-8,EV,4349,N16963,EWR,ORF,61,284,12,0,2013-01-14T17:00:00Z
2013,1,14,1152,1200,-8,1304,1305,-1,US,2126,N956UW,LGA,BOS,35,184,12,0,2013-01-14T17:00:00Z
2013,1,14,1152,1200,-8,1435,1430,5,MQ,4658,N521MQ,LGA,ATL,124,762,12,0,2013-01-14T17:00:00Z
2013,1,14,1152,1200,-8,1505,1459,6,UA,1461,N54711,EWR,IAH,234,1400,12,0,2013-01-14T17:00:00Z
2013,1,14,1155,1200,-5,1448,1438,10,DL,1947,N639DL,LGA,ATL,131,762,12,0,2013-01-14T17:00:00Z
2013,1,14,1155,1200,-5,1313,1309,4,US,2173,N755US,LGA,DCA,48,214,12,0,2013-01-14T17:00:00Z
2013,1,14,1157,1205,-8,1543,1520,23,AA,743,N556AA,LGA,DFW,249,1389,12,5,2013-01-14T17:00:00Z
2013,1,14,1157,1205,-8,1324,1325,-1,WN,644,N7704B,EWR,MDW,131,711,12,5,2013-01-14T17:00:00Z
2013,1,14,1158,1200,-2,1410,1400,10,US,1443,N749US,JFK,CLT,97,541,12,0,2013-01-14T17:00:00Z
2013,1,14,1200,1200,0,1533,1529,4,DL,863,N718TW,JFK,LAX,361,2475,12,0,2013-01-14T17:00:00Z
2013,1,14,1201,1210,-9,1321,1323,-2,B6,42,N281JB,JFK,SYR,52,209,12,10,2013-01-14T17:00:00Z
2013,1,14,1205,1200,5,1514,1510,4,AA,3,N324AA,JFK,LAX,346,2475,12,0,2013-01-14T17:00:00Z
2013,1,14,1208,1210,-2,1301,1310,-9,WN,477,N918WN,EWR,BWI,41,169,12,10,2013-01-14T17:00:00Z
2013,1,14,1215,1220,-5,1354,1350,4,MQ,3697,N530MQ,EWR,ORD,136,719,12,20,2013-01-14T17:00:00Z
2013,1,14,1217,1218,-1,1416,1415,1,EV,4135,N11191,EWR,CLT,95,529,12,18,2013-01-14T17:00:00Z
2013,1,14,1218,1217,1,1632,1556,36,UA,1227,N33266,EWR,PHX,349,2133,12,17,2013-01-14T17:00:00Z
2013,1,14,1219,1220,-1,1529,1533,-4,B6,209,N558JB,JFK,LGB,351,2465,12,20,2013-01-14T17:00:00Z
2013,1,14,1221,1221,0,1423,1418,5,EV,4640,N12540,EWR,DAY,101,533,12,21,2013-01-14T17:00:00Z
2013,1,14,1222,1200,22,1406,1330,36,MQ,4601,N542MQ,LGA,BNA,131,764,12,0,2013-01-14T17:00:00Z
2013,1,14,1223,1220,3,1342,1343,-1,B6,66,N266JB,JFK,BUF,64,301,12,20,2013-01-14T17:00:00Z
2013,1,14,1225,1230,-5,1453,1459,-6,EV,3826,N15985,EWR,ATL,126,746,12,30,2013-01-14T17:00:00Z
2013,1,14,1225,1230,-5,1406,1405,1,WN,283,N220WN,LGA,MKE,133,738,12,30,2013-01-14T17:00:00Z
2013,1,14,1226,1200,26,1330,1315,15,MQ,4425,N854MQ,JFK,DCA,47,213,12,0,2013-01-14T17:00:00Z
2013,1,14,1227,1235,-8,1552,1606,-14,DL,2174,N399DA,JFK,SLC,296,1990,12,35,2013-01-14T17:00:00Z
2013,1,14,1229,1221,8,1537,1555,-18,UA,552,N815UA,EWR,SFO,347,2565,12,21,2013-01-14T17:00:00Z
2013,1,14,1232,1240,-8,1551,1540,11,AA,1853,N4WPAA,EWR,DFW,237,1372,12,40,2013-01-14T17:00:00Z
2013,1,14,1233,1240,-7,1440,1445,-5,DL,1131,N315NB,LGA,DTW,96,502,12,40,2013-01-14T17:00:00Z
2013,1,14,1238,1245,-7,1537,1600,-23,AA,2253,N3EMAA,LGA,MIA,150,1096,12,45,2013-01-14T17:00:00Z
2013,1,14,1239,1235,4,1524,1535,-11,UA,1186,N24212,EWR,MIA,149,1085,12,35,2013-01-14T17:00:00Z
2013,1,14,1241,1245,-4,1616,1550,26,AA,745,N3ANAA,LGA,DFW,238,1389,12,45,2013-01-14T17:00:00Z
2013,1,14,1245,1215,30,1346,1328,18,EV,4087,N13988,EWR,PWM,45,284,12,15,2013-01-14T17:00:00Z
2013,1,14,1245,1245,0,1506,1514,-8,EV,4950,N719EV,EWR,ATL,117,746,12,45,2013-01-14T17:00:00Z
2013,1,14,1246,1251,-5,1616,1602,14,UA,428,N465UA,LGA,IAH,236,1416,12,51,2013-01-14T17:00:00Z
2013,1,14,1247,1245,2,1345,1350,-5,AA,1850,N3FXAA,JFK,BOS,36,187,12,45,2013-01-14T17:00:00Z
2013,1,14,1247,1250,-3,1346,1355,-9,B6,1006,N192JB,JFK,BOS,37,187,12,50,2013-01-14T17:00:00Z
2013,1,14,1247,1250,-3,1545,1550,-5,DL,1685,N370NW,LGA,MCO,140,950,12,50,2013-01-14T17:00:00Z
2013,1,14,1249,1250,-1,1544,1520,24,WN,390,N930WN,LGA,DEN,261,1620,12,50,2013-01-14T17:00:00Z
2013,1,14,1251,1253,-2,1538,1555,-17,UA,1641,N33262,EWR,MCO,145,937,12,53,2013-01-14T17:00:00Z
2013,1,14,1253,1259,-6,1400,1402,-2,EV,4129,N14953,EWR,DCA,47,199,12,59,2013-01-14T17:00:00Z
2013,1,14,1255,1259,-4,1518,1456,22,US,1459,N561UW,LGA,CLT,93,544,12,59,2013-01-14T17:00:00Z
2013,1,14,1255,1255,0,1610,1605,5,UA,1612,N24702,EWR,DFW,235,1372,12,55,2013-01-14T17:00:00Z
2013,1,14,1258,1259,-1,1402,1408,-6,UA,561,N488UA,EWR,BOS,41,200,12,59,2013-01-14T17:00:00Z
2013,1,14,1301,1259,2,1424,1420,4,EV,4158,N11565,EWR,RIC,59,277,12,59,2013-01-14T17:00:00Z
2013,1,14,1302,1250,12,1504,1449,15,EV,4893,N600QX,EWR,DTW,91,488,12,50,2013-01-14T17:00:00Z
2013,1,14,1310,1259,11,1552,1556,-4,B6,991,N206JB,JFK,PBI,145,1028,12,59,2013-01-14T17:00:00Z
2013,1,14,1321,1240,41,1605,1555,10,AA,2041,N5DTAA,JFK,MIA,149,1089,12,40,2013-01-14T17:00:00Z
2013,1,14,1339,1205,94,1514,1345,89,MQ,4431,N719MQ,LGA,RDU,72,431,12,5,2013-01-14T17:00:00Z
2013,1,14,1437,1235,122,1621,1415,126,MQ,4404,N856MQ,JFK,RDU,75,427,12,35,2013-01-14T17:00:00Z
2013,1,15,1146,1200,-14,1238,1304,-26,B6,1174,N193JB,EWR,BOS,35,200,12,0,2013-01-15T17:00:00Z
2013,1,15,1149,1200,-11,1432,1432,0,EV,4090,N13978,EWR,JAX,135,820,12,0,2013-01-15T17:00:00Z
2013,1,15,1152,1200,-8,1504,1510,-6,AA,3,N338AA,JFK,LAX,345,2475,12,0,2013-01-15T17:00:00Z
2013,1,15,1154,1200,-6,1311,1315,-4,EV,4349,N14953,EWR,ORF,62,284,12,0,2013-01-15T17:00:00Z
2013,1,15,1154,1200,-6,1250,1305,-15,US,2126,N957UW,LGA,BOS,30,184,12,0,2013-01-15T17:00:00Z
2013,1,15,1154,1200,-6,1424,1430,-6,MQ,4658,N522MQ,LGA,ATL,125,762,12,0,2013-01-15T17:00:00Z
2013,1,15,1155,1200,-5,1309,1309,0,US,2173,N770UW,LGA,DCA,51,214,12,0,2013-01-15T17:00:00Z
2013,1,15,1156,1205,-9,1358,1345,13,MQ,4431,N730MQ,LGA,RDU,91,431,12,5,2013-01-15T17:00:00Z
2013,1,15,1156,1200,-4,1334,1330,4,MQ,4601,N528MQ,LGA,BNA,129,764,12,0,2013-01-15T17:00:00Z
2013,1,15,1157,1205,-8,1326,1325,1,WN,644,N291WN,EWR,MDW,130,711,12,5,2013-01-15T17:00:00Z
2013,1,15,1158,1200,-2,1402,1400,2,US,1443,N751UW,JFK,CLT,105,541,12,0,2013-01-15T17:00:00Z
2013,1,15,1159,1200,-1,1446,1438,8,DL,1947,N698DL,LGA,ATL,133,762,12,0,2013-01-15T17:00:00Z
2013,1,15,1159,1200,-1,1509,1529,-20,DL,863,N707TW,JFK,LAX,342,2475,12,0,2013-01-15T17:00:00Z
2013,1,15,1201,1210,-9,1307,1310,-3,WN,477,N269WN,EWR,BWI,51,169,12,10,2013-01-15T17:00:00Z
2013,1,15,1206,1215,-9,1317,1328,-11,EV,4087,N11191,EWR,PWM,49,284,12,15,2013-01-15T17:00:00Z
2013,1,15,1210,1221,-11,1413,1418,-5,EV,4640,N26549,EWR,DAY,107,533,12,21,2013-01-15T17:00:00Z
2013,1,15,1210,1212,-2,1606,1551,15,UA,1227,N57439,EWR,PHX,316,2133,12,12,2013-01-15T17:00:00Z
2013,1,15,1212,1220,-8,1354,1350,4,MQ,3697,N515MQ,EWR,ORD,146,719,12,20,2013-01-15T17:00:00Z
2013,1,15,1214,1220,-6,1530,1533,-3,B6,209,N585JB,JFK,LGB,359,2465,12,20,2013-01-15T17:00:00Z
2013,1,15,1215,1200,15,1334,1315,19,MQ,4425,N828MQ,JFK,DCA,60,213,12,0,2013-01-15T17:00:00Z
2013,1,15,1216,1221,-5,1532,1555,-23,UA,583,N836UA,EWR,SFO,355,2565,12,21,2013-01-15T17:00:00Z
2013,1,15,1218,1220,-2,1335,1343,-8,B6,66,N216JB,JFK,BUF,64,301,12,20,2013-01-15T17:00:00Z
2013,1,15,1220,1230,-10,1456,1459,-3,EV,3826,N16961,EWR,ATL,137,746,12,30,2013-01-15T17:00:00Z
2013,1,15,1227,1230,-3,1402,1405,-3,WN,283,N475WN,LGA,MKE,141,738,12,30,2013-01-15T17:00:00Z
2013,1,15,1228,1235,-7,1407,1415,-8,MQ,4404,N835MQ,JFK,RDU,82,427,12,35,2013-01-15T17:00:00Z
2013,1,15,1232,1235,-3,1522,1535,-13,UA,1186,N76505,EWR,MIA,154,1085,12,35,2013-01-15T17:00:00Z
2013,1,15,1233,1240,-7,1431,1445,-14,DL,1131,N353NB,LGA,DTW,90,502,12,40,2013-01-15T17:00:00Z
2013,1,15,1236,1240,-4,1606,1540,26,AA,1853,N4YRAA,EWR,DFW,240,1372,12,40,2013-01-15T17:00:00Z
2013,1,15,1241,1245,-4,1550,1600,-10,AA,2253,N3HDAA,LGA,MIA,156,1096,12,45,2013-01-15T17:00:00Z
2013,1,15,1242,1245,-3,1336,1350,-14,AA,1850,N3DUAA,JFK,BOS,31,187,12,45,2013-01-15T17:00:00Z
2013,1,15,1243,1251,-8,1651,1604,47,UA,1502,N37253,LGA,IAH,253,1416,12,51,2013-01-15T17:00:00Z
2013,1,15,1245,1250,-5,1536,1550,-14,DL,1685,N376NW,LGA,MCO,142,950,12,50,2013-01-15T17:00:00Z
2013,1,15,1245,1240,5,1613,1555,18,AA,2041,N621AA,JFK,MIA,158,1089,12,40,2013-01-15T17:00:00Z
2013,1,15,1246,1245,1,1604,1550,14,AA,745,N3FCAA,LGA,DFW,230,1389,12,45,2013-01-15T17:00:00Z
2013,1,15,1246,1253,-7,1535,1555,-20,UA,1641,N33262,EWR,MCO,149,937,12,53,2013-01-15T17:00:00Z
2013,1,15,1248,1250,-2,1337,1355,-18,B6,1006,N249JB,JFK,BOS,32,187,12,50,2013-01-15T17:00:00Z
2013,1,15,1249,1250,-1,1532,1520,12,WN,390,N455WN,LGA,DEN,257,1620,12,50,2013-01-15T17:00:00Z
2013,1,15,1254,1259,-5,1505,1456,9,US,1459,N561UW,LGA,CLT,103,544,12,59,2013-01-15T17:00:00Z
2013,1,15,1256,1218,38,1454,1415,39,EV,4641,N16183,EWR,CLT,98,529,12,18,2013-01-15T17:00:00Z
2013,1,15,1256,1255,1,1605,1605,0,UA,1612,N13718,EWR,DFW,230,1372,12,55,2013-01-15T17:00:00Z
2013,1,15,1258,1259,-1,1548,1556,-8,B6,991,N274JB,JFK,PBI,148,1028,12,59,2013-01-15T17:00:00Z
2013,1,15,1304,1200,64,1606,1459,67,UA,1461,N24706,EWR,IAH,222,1400,12,0,2013-01-15T17:00:00Z
2013,1,15,1312,1245,27,1425,1406,19,EV,3263,N14179,EWR,RIC,56,277,12,45,2013-01-15T17:00:00Z
2013,1,15,1316,1250,26,1507,1449,18,EV,4893,N758EV,EWR,DTW,92,488,12,50,2013-01-15T17:00:00Z
2013,1,15,1317,1205,72,1710,1520,110,AA,743,N519AA,LGA,DFW,250,1389,12,5,2013-01-15T17:00:00Z
2013,1,16,1154,1200,-6,1408,1400,8,US,1443,N741UW,JFK,CLT,113,541,12,0,2013-01-16T17:00:00Z
2013,1,16,1156,1200,-4,1503,1459,4,UA,1461,N23707,EWR,IAH,226,1400,12,0,2013-01-16T17:00:00Z
2013,1,16,1157,1200,-3,1429,1432,-3,EV,4090,N13989,EWR,JAX,133,820,12,0,2013-01-16T17:00:00Z
2013,1,16,1157,1200,-3,1529,1529,0,DL,863,N707TW,JFK,LAX,354,2475,12,0,2013-01-16T17:00:00Z
2013,1,16,1159,1205,-6,1339,1325,14,WN,644,N470WN,EWR,MDW,144,711,12,5,2013-01-16T17:00:00Z
2013,1,16,1200,1205,-5,1532,1520,12,AA,743,N490AA,LGA,DFW,229,1389,12,5,2013-01-16T17:00:00Z
2013,1,16,1201,1200,1,1514,1510,4,AA,3,N332AA,JFK,LAX,345,2475,12,0,2013-01-16T17:00:00Z
2013,1,16,1202,1200,2,1310,1311,-1,EV,4264,N11548,EWR,BTV,43,266,12,0,2013-01-16T17:00:00Z
2013,1,16,1205,1210,-5,1308,1310,-2,WN,477,N238WN,EWR,BWI,48,169,12,10,2013-01-16T17:00:00Z
2013,1,16,1206,1200,6,1333,1315,18,MQ,4425,N840MQ,JFK,DCA,59,213,12,0,2013-01-16T17:00:00Z
2013,1,16,1210,1215,-5,1327,1328,-1,EV,4087,N21537,EWR,PWM,50,284,12,15,2013-01-16T17:00:00Z
2013,1,16,1210,1200,10,1502,1438,24,DL,1947,N636DL,LGA,ATL,129,762,12,0,2013-01-16T17:00:00Z
2013,1,16,1213,1200,13,1345,1315,30,EV,4349,N16976,EWR,ORF,66,284,12,0,2013-01-16T17:00:00Z
2013,1,16,1213,1220,-7,1356,1350,6,MQ,3697,N543MQ,EWR,ORD,131,719,12,20,2013-01-16T17:00:00Z
2013,1,16,1214,1220,-6,1342,1343,-1,B6,66,N283JB,JFK,BUF,68,301,12,20,2013-01-16T17:00:00Z
2013,1,16,1219,1221,-2,1427,1418,9,EV,4640,N13964,EWR,DAY,105,533,12,21,2013-01-16T17:00:00Z
2013,1,16,1223,1220,3,1539,1533,6,B6,209,N809JB,JFK,LGB,352,2465,12,20,2013-01-16T17:00:00Z
2013,1,16,1226,1221,5,1600,1555,5,UA,583,N825UA,EWR,SFO,370,2565,12,21,2013-01-16T17:00:00Z
2013,1,16,1235,1200,35,1404,1309,55,US,2173,N709UW,LGA,DCA,55,214,12,0,2013-01-16T17:00:00Z
2013,1,16,1235,1200,35,1528,1430,58,MQ,4658,N526MQ,LGA,ATL,128,762,12,0,2013-01-16T17:00:00Z
2013,1,16,1235,1212,23,1558,1551,7,UA,1227,N71411,EWR,PHX,306,2133,12,12,2013-01-16T17:00:00Z
2013,1,16,1236,1240,-4,1559,1540,19,AA,1853,N4YCAA,EWR,DFW,234,1372,12,40,2013-01-16T17:00:00Z
2013,1,16,1239,1240,-1,1450,1445,5,DL,1131,N321NB,LGA,DTW,100,502,12,40,2013-01-16T17:00:00Z
2013,1,16,1241,1245,-4,1424,1406,18,EV,3263,N11189,EWR,RIC,73,277,12,45,2013-01-16T17:00:00Z
2013,1,16,1241,1240,1,1546,1555,-9,AA,2041,N5BTAA,JFK,MIA,160,1089,12,40,2013-01-16T17:00:00Z
2013,1,16,1243,1230,13,1431,1405,26,WN,283,N459WN,LGA,MKE,135,738,12,30,2013-01-16T17:00:00Z
2013,1,16,1245,1200,45,1435,1330,65,MQ,4601,N530MQ,LGA,BNA,136,764,12,0,2013-01-16T17:00:00Z
2013,1,16,1246,1245,1,1649,1550,59,AA,745,N3GKAA,LGA,DFW,236,1389,12,45,2013-01-16T17:00:00Z
2013,1,16,1249,1251,-2,1620,1602,18,UA,743,N449UA,LGA,IAH,240,1416,12,51,2013-01-16T17:00:00Z
2013,1,16,1253,1255,-2,1557,1605,-8,UA,1612,N15712,EWR,DFW,229,1372,12,55,2013-01-16T17:00:00Z
2013,1,16,1254,1250,4,1600,1550,10,DL,1685,N353NW,LGA,MCO,148,950,12,50,2013-01-16T17:00:00Z
2013,1,16,1256,1250,6,1542,1520,22,WN,390,N403WN,LGA,DEN,258,1620,12,50,2013-01-16T17:00:00Z
2013,1,16,1256,1235,21,1455,1415,40,MQ,4404,N856MQ,JFK,RDU,85,427,12,35,2013-01-16T17:00:00Z
2013,1,16,1256,1259,-3,1513,1436,37,UA,1483,N21108,EWR,ORD,138,719,12,59,2013-01-16T17:00:00Z
2013,1,16,1257,1250,7,1455,1449,6,EV,4893,N708EV,EWR,DTW,95,488,12,50,2013-01-16T17:00:00Z
2013,1,16,1257,1200,57,1351,1304,47,B6,1174,N197JB,EWR,BOS,35,200,12,0,2013-01-16T17:00:00Z
2013,1,16,1259,1250,9,1352,1355,-3,B6,1006,N329JB,JFK,BOS,33,187,12,50,2013-01-16T17:00:00Z
2013,1,16,1259,1259,0,1551,1556,-5,B6,991,N178JB,JFK,PBI,156,1028,12,59,2013-01-16T17:00:00Z
2013,1,16,1259,1259,0,1547,1456,51,US,1459,N182UW,LGA,CLT,119,544,12,59,2013-01-16T17:00:00Z
2013,1,16,1309,1253,16,1603,1555,8,UA,1641,N36272,EWR,MCO,156,937,12,53,2013-01-16T17:00:00Z
2013,1,16,1332,1245,47,1658,1600,58,AA,2253,N3ACAA,LGA,MIA,165,1096,12,45,2013-01-16T17:00:00Z
2013,1,16,1348,1230,78,1626,1459,87,EV,3826,N15983,EWR,ATL,133,746,12,30,2013-01-16T17:00:00Z
2013,1,16,1358,1235,83,1708,1535,93,UA,1000,N87531,EWR,MIA,167,1085,12,35,2013-01-16T17:00:00Z
2013,1,16,1419,1218,121,1623,1415,128,EV,4641,N12564,EWR,CLT,107,529,12,18,2013-01-16T17:00:00Z
2013,1,16,1454,1245,129,1602,1350,132,AA,1850,N3HMAA,JFK,BOS,38,187,12,45,2013-01-16T17:00:00Z
2013,1,16,NA,1200,NA,NA,1305,NA,US,2126,NA,LGA,BOS,NA,184,12,0,2013-01-16T17:00:00Z
2013,1,16,NA,1205,NA,NA,1345,NA,MQ,4431,N723MQ,LGA,RDU,NA,431,12,5,2013-01-16T17:00:00Z
2013,1,17,1148,1200,-12,1242,1304,-22,B6,1174,N316JB,EWR,BOS,40,200,12,0,2013-01-17T17:00:00Z
2013,1,17,1155,1200,-5,1322,1330,-8,MQ,4601,N510MQ,LGA,BNA,128,764,12,0,2013-01-17T17:00:00Z
2013,1,17,1156,1205,-9,1501,1520,-19,AA,743,N527AA,LGA,DFW,205,1389,12,5,2013-01-17T17:00:00Z
2013,1,17,1156,1200,-4,1313,1309,4,US,2173,N763US,LGA,DCA,57,214,12,0,2013-01-17T17:00:00Z
2013,1,17,1156,1205,-9,1402,1345,17,MQ,4431,N846MQ,LGA,RDU,89,431,12,5,2013-01-17T17:00:00Z
2013,1,17,1157,1200,-3,1311,1305,6,US,2126,N958UW,LGA,BOS,43,184,12,0,2013-01-17T17:00:00Z
2013,1,17,1158,1200,-2,1405,1400,5,US,1443,N767UW,JFK,CLT,108,541,12,0,2013-01-17T17:00:00Z
2013,1,17,1158,1205,-7,1321,1325,-4,WN,644,N758SW,EWR,MDW,126,711,12,5,2013-01-17T17:00:00Z
2013,1,17,1158,1200,-2,1420,1459,-39,UA,1461,N27724,EWR,IAH,191,1400,12,0,2013-01-17T17:00:00Z
2013,1,17,1159,1200,-1,1434,1438,-4,DL,1947,N636DL,LGA,ATL,133,762,12,0,2013-01-17T17:00:00Z
2013,1,17,1200,1200,0,1320,1315,5,MQ,4425,N856MQ,JFK,DCA,63,213,12,0,2013-01-17T17:00:00Z
2013,1,17,1200,1200,0,1447,1430,17,MQ,4658,N9EAMQ,LGA,ATL,128,762,12,0,2013-01-17T17:00:00Z
2013,1,17,1201,1200,1,1453,1529,-36,DL,863,N707TW,JFK,LAX,329,2475,12,0,2013-01-17T17:00:00Z
2013,1,17,1205,1210,-5,1331,1323,8,B6,42,N283JB,JFK,SYR,57,209,12,10,2013-01-17T17:00:00Z
2013,1,17,1206,1200,6,1437,1432,5,EV,4090,N14974,EWR,JAX,133,820,12,0,2013-01-17T17:00:00Z
2013,1,17,1207,1200,7,1451,1510,-19,AA,3,N324AA,JFK,LAX,329,2475,12,0,2013-01-17T17:00:00Z
2013,1,17,1207,1210,-3,1257,1310,-13,WN,477,N460WN,EWR,BWI,37,169,12,10,2013-01-17T17:00:00Z
2013,1,17,1211,1220,-9,1334,1343,-9,B6,66,N306JB,JFK,BUF,69,301,12,20,2013-01-17T17:00:00Z
2013,1,17,1213,1218,-5,1422,1415,7,EV,4641,N10156,EWR,CLT,111,529,12,18,2013-01-17T17:00:00Z
2013,1,17,1215,1221,-6,1521,1555,-34,UA,345,N808UA,EWR,SFO,348,2565,12,21,2013-01-17T17:00:00Z
2013,1,17,1216,1220,-4,1348,1350,-2,MQ,3697,N503MQ,EWR,ORD,130,719,12,20,2013-01-17T17:00:00Z
2013,1,17,1219,1220,-1,1527,1533,-6,B6,209,N655JB,JFK,LGB,346,2465,12,20,2013-01-17T17:00:00Z
2013,1,17,1227,1215,12,1332,1328,4,EV,4087,N11544,EWR,PWM,46,284,12,15,2013-01-17T17:00:00Z
2013,1,17,1227,1230,-3,1402,1405,-3,WN,283,N628SW,LGA,MKE,135,738,12,30,2013-01-17T17:00:00Z
2013,1,17,1227,1217,10,1541,1556,-15,UA,1227,N35260,EWR,PHX,298,2133,12,17,2013-01-17T17:00:00Z
2013,1,17,1229,1235,-6,1521,1535,-14,UA,1000,N17229,EWR,MIA,155,1085,12,35,2013-01-17T17:00:00Z
2013,1,17,1230,1235,-5,1530,1606,-36,DL,2174,N377DA,JFK,SLC,285,1990,12,35,2013-01-17T17:00:00Z
2013,1,17,1236,1240,-4,1533,1540,-7,AA,1853,N545AA,EWR,DFW,210,1372,12,40,2013-01-17T17:00:00Z
2013,1,17,1236,1240,-4,1440,1445,-5,DL,1131,N358NB,LGA,DTW,100,502,12,40,2013-01-17T17:00:00Z
2013,1,17,1243,1251,-8,1526,1602,-36,UA,428,N447UA,LGA,IAH,206,1416,12,51,2013-01-17T17:00:00Z
2013,1,17,1244,1235,9,1435,1415,20,MQ,4404,N835MQ,JFK,RDU,89,427,12,35,2013-01-17T17:00:00Z
2013,1,17,1245,1250,-5,1540,1550,-10,DL,1685,N352NW,LGA,MCO,146,950,12,50,2013-01-17T17:00:00Z
2013,1,17,1247,1245,2,1543,1550,-7,AA,745,N3BPAA,LGA,DFW,215,1389,12,45,2013-01-17T17:00:00Z
2013,1,17,1248,1250,-2,1447,1449,-2,EV,4893,N750EV,EWR,DTW,103,488,12,50,2013-01-17T17:00:00Z
2013,1,17,1248,1245,3,1347,1350,-3,AA,1850,N3ERAA,JFK,BOS,34,187,12,45,2013-01-17T17:00:00Z
2013,1,17,1252,1259,-7,1408,1402,6,EV,4129,N16961,EWR,DCA,52,199,12,59,2013-01-17T17:00:00Z
2013,1,17,1253,1259,-6,1404,1408,-4,UA,595,N851UA,EWR,BOS,37,200,12,59,2013-01-17T17:00:00Z
2013,1,17,1254,1259,-5,1434,1436,-2,UA,1249,N58101,EWR,ORD,122,719,12,59,2013-01-17T17:00:00Z
2013,1,17,1255,1245,10,1607,1600,7,AA,2253,N3FFAA,LGA,MIA,162,1096,12,45,2013-01-17T17:00:00Z
2013,1,17,1255,1259,-4,1519,1456,23,US,1459,N560UW,LGA,CLT,108,544,12,59,2013-01-17T17:00:00Z
2013,1,17,1256,1259,-3,1419,1420,-1,EV,4158,N14920,EWR,RIC,61,277,12,59,2013-01-17T17:00:00Z
2013,1,17,1256,1259,-3,1542,1556,-14,B6,991,N307JB,JFK,PBI,152,1028,12,59,2013-01-17T17:00:00Z
2013,1,17,1256,1255,1,1600,1605,-5,UA,1612,N13750,EWR,DFW,218,1372,12,55,2013-01-17T17:00:00Z
2013,1,17,1259,1250,9,1532,1520,12,WN,390,N909WN,LGA,DEN,240,1620,12,50,2013-01-17T17:00:00Z
2013,1,17,1308,1253,15,1611,1555,16,UA,1641,N36272,EWR,MCO,158,937,12,53,2013-01-17T17:00:00Z
2013,1,17,1331,1240,51,1632,1555,37,AA,2041,N5EHAA,JFK,MIA,155,1089,12,40,2013-01-17T17:00:00Z
2013,1,17,1334,1245,49,1614,1514,60,EV,4950,N751EV,EWR,ATL,128,746,12,45,2013-01-17T17:00:00Z
2013,1,17,1338,1221,77,1541,1418,83,EV,4640,N14953,EWR,DAY,102,533,12,21,2013-01-17T17:00:00Z
2013,1,17,1338,1250,48,1431,1355,36,B6,1006,N239JB,JFK,BOS,33,187,12,50,2013-01-17T17:00:00Z
2013,1,17,1350,1216,94,1632,1445,107,EV,3826,N12922,EWR,ATL,139,746,12,16,2013-01-17T17:00:00Z
2013,1,18,1152,1200,-8,1440,1510,-30,AA,3,N338AA,JFK,LAX,329,2475,12,0,2013-01-18T17:00:00Z
2013,1,18,1152,1200,-8,1251,1305,-14,US,2126,N958UW,LGA,BOS,33,184,12,0,2013-01-18T17:00:00Z
2013,1,18,1152,1200,-8,1322,1309,13,US,2173,N751UW,LGA,DCA,48,214,12,0,2013-01-18T17:00:00Z
2013,1,18,1155,1200,-5,1454,1438,16,DL,1947,N652DL,LGA,ATL,122,762,12,0,2013-01-18T17:00:00Z
2013,1,18,1155,1200,-5,1244,1304,-20,B6,1174,N306JB,EWR,BOS,36,200,12,0,2013-01-18T17:00:00Z
2013,1,18,1156,1200,-4,1447,1529,-42,DL,863,N722TW,JFK,LAX,331,2475,12,0,2013-01-18T17:00:00Z
2013,1,18,1156,1200,-4,1353,1400,-7,US,1443,N752US,JFK,CLT,93,541,12,0,2013-01-18T17:00:00Z
2013,1,18,1158,1205,-7,1344,1345,-1,MQ,4431,N739MQ,LGA,RDU,70,431,12,5,2013-01-18T17:00:00Z
2013,1,18,1158,1200,-2,1439,1430,9,MQ,4658,N528MQ,LGA,ATL,120,762,12,0,2013-01-18T17:00:00Z
2013,1,18,1159,1205,-6,1311,1325,-14,WN,644,N418WN,EWR,MDW,114,711,12,5,2013-01-18T17:00:00Z
2013,1,18,1159,1200,-1,1308,1315,-7,MQ,4425,N825MQ,JFK,DCA,48,213,12,0,2013-01-18T17:00:00Z
2013,1,18,1200,1200,0,1331,1330,1,MQ,4601,N3AEMQ,LGA,BNA,113,764,12,0,2013-01-18T17:00:00Z
2013,1,18,1202,1205,-3,1518,1520,-2,AA,743,N596AA,LGA,DFW,208,1389,12,5,2013-01-18T17:00:00Z
2013,1,18,1207,1210,-3,1313,1323,-10,B6,42,N184JB,JFK,SYR,54,209,12,10,2013-01-18T17:00:00Z
2013,1,18,1212,1210,2,1306,1310,-4,WN,477,N605SW,EWR,BWI,39,169,12,10,2013-01-18T17:00:00Z
2013,1,18,1214,1220,-6,1331,1343,-12,B6,66,N348JB,JFK,BUF,64,301,12,20,2013-01-18T17:00:00Z
2013,1,18,1214,1217,-3,1537,1556,-19,UA,1227,N76269,EWR,PHX,304,2133,12,17,2013-01-18T17:00:00Z
2013,1,18,1217,1220,-3,1352,1350,2,MQ,3697,N512MQ,EWR,ORD,122,719,12,20,2013-01-18T17:00:00Z
2013,1,18,1218,1220,-2,1518,1533,-15,B6,209,N641JB,JFK,LGB,337,2465,12,20,2013-01-18T17:00:00Z
